,ic50,smiles,MaxAbsPartialCharge,MaxAbsEStateIndex,MinPartialCharge,NumValenceElectrons,MaxPartialCharge,MinAbsPartialCharge,MinEStateIndex,ExactMolWt,MaxEStateIndex,MinAbsEStateIndex,HeavyAtomMolWt,MolWt,NumRadicalElectrons,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1124,1121.0,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,0.38932459229135946,11.165774675610985,-0.38932459229135946,118.0,0.07008693799714537,0.07008693799714537,-0.36972426933736435,288.245315644,11.165774675610985,0.2071439200680274,256.21899999999994,288.475,0.0,1.636467666698343,452.7547674940224,14.664925939000156,13.905032753313566,13.905032753313566,10.089265163677693,9.502193997413377,9.502193997413377,8.669268410652277,8.669268410652277,8.284267667842808,8.284267667842808,6.994399715416033,6.994399715416033,-0.30000000000000004,105497.87086948729,14.302307322544463,4.84692990170901,1.8537925503635908,129.75445730725994,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.496599036284397,93.29483088330247,0.0,5.601050810983688,5.106527394840706,0.0,0.0,0.0,29.086614654042354,83.65674143962505,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,10.707578205824394,0.0,29.086614654042354,78.05569062864136,11.64912463690315,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,11.016041280380467,0.0,36.513267430497585,51.36657298340809,0.0,5.573104530069267,19.92349450621513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.50000000000001,0.9,21,1,1,4,0,4,0,0,0,1,1,1,1,3,0,3,4,5.090300000000005,86.94380000000007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,2271.0,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0.5079666362160915,9.296299445704207,-0.5079666362160915,88.0,0.11509593466592735,0.11509593466592735,-0.1513888888888888,228.115029752,9.296299445704207,0.1513888888888888,212.16299999999995,228.291,0.0,2.412580781491558,447.94995845416787,12.466255326250886,10.013229344516924,10.013229344516924,7.998037131279782,5.589948005591796,5.589948005591796,4.718748048683948,4.718748048683948,3.177985095560205,3.177985095560205,1.922860266848626,1.922860266848626,-1.9599999999999995,6953.462595208406,11.523205950211755,4.130982583104699,2.2553825968393677,101.17179117314286,10.213054789681411,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.112942673227685,35.392371257240434,5.41499046939678,0.0,10.213054789681411,0.0,0.0,0.0,0.0,19.26246486877803,0.0,59.65783953108687,0.0,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,5.41499046939678,0.0,24.974377382775238,48.53093654769288,0.0,0.0,0.0,40.46,0.0,10.213054789681411,0.0,16.91401413596459,0.0,11.126902983393991,0.0,24.26546827384644,24.26546827384644,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91666666666666,0.2,17,2,2,0,0,0,2,0,2,2,2,2,2,0,0,0,2,3.423700000000002,68.34160000000003,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,629.0,O=C(Oc1cccc2c(O)cccc12)c1ccccc1Cl,0.507309062418803,12.194360355253213,-0.507309062418803,104.0,0.34457109596198165,0.34457109596198165,-0.5310714285714286,298.03967189200006,12.194360355253213,0.1417986093614403,287.63699999999994,298.725,0.0,2.011412514199882,827.1330980845717,14.819626477379408,10.915177341333171,11.671106287351627,10.16470379794645,6.340345610852598,6.718310083861826,4.497774125709988,4.904974252450594,3.1554852538679614,3.4850734749080075,2.1351485077933896,2.3480335583546377,-2.519999999999999,78175.79510887599,13.46247528076172,5.462618669327594,2.556244160977362,125.90767128032115,9.843390348640755,11.49902366656781,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,47.99914230100218,24.26546827384644,10.772448428929591,10.586084805438322,14.637927532712576,28.342693607113958,0.0,0.0,0.0,0.0,0.0,71.24975549005443,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,11.600939890232516,11.075832682792555,0.0,0.0,10.357988675768818,60.6636706846161,5.022633313741326,10.772448428929591,0.0,46.53,5.969305287951849,9.901064578912528,0.0,5.749511833283905,27.10804506765182,0.0,0.0,60.6636706846161,0.0,0.0,16.337802844032566,0.0,5.987960233476105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.28981754430168,0.0,21,1,3,0,0,0,3,0,3,3,1,4,2,0,0,0,3,4.418000000000002,82.02330000000003,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,10088.75,C=CCn1c(SCC(=O)NC(=O)NCc2ccco2)nc2sc(CC)cc2c1=O,0.46747523240004524,12.78357980526517,-0.46747523240004524,152.0,0.32133428624847327,0.32133428624847327,-0.6206133040273552,432.09259712,12.78357980526517,0.06024636243386228,412.3670000000002,432.5270000000002,0.0,1.6579929194330363,1085.7629613578931,20.80275414050485,15.766202185663964,17.399195347519417,14.011570350697118,8.884410363569078,10.686505504150292,5.98279670511664,8.040495217265624,3.9158805820372975,6.065543790838141,2.5391810686627228,4.356215590600406,-2.8499999999999996,4380762.143161122,20.87328839728806,9.569929243551915,5.1516779277019555,174.55639853037076,9.733939541059678,10.590643838495009,5.156436481820707,5.907179729351506,5.559266895052007,6.031114512338072,19.472962619941327,9.77851570501903,0.0,17.915721561533235,24.76164225591562,24.61992282831084,11.421903599613874,23.946997222763216,14.006225305196992,45.25358570310079,0.0,20.184655376751223,0.0,31.59050811626249,5.752853606746789,58.108418683155826,0.0,0.0,16.19284410306467,4.794537184071822,0.0,23.098670827325854,27.24222601717493,24.304871618822983,0.0,17.561131812266368,51.48534459440214,0.0,10.216620634085363,0.0,106.23000000000002,11.938294241689578,14.383611552215466,0.0,24.401633313623947,21.13330453478051,23.059853766018424,22.16704852136515,18.208754243757102,12.990104268152233,22.196491412558366,4.417150937053347,0.0,2.5643695841806755,0.0,0.0,0.0,0.0,0.0,0.0,6.589785345965945,63.34584506985338,0.2631578947368421,29,2,8,0,0,0,0,3,3,8,2,10,8,0,0,0,3,2.9175000000000013,113.26540000000006,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1131,17299.71,COc1ccc(Cn2c(N)c(C(=O)NCc3ccco3)c3nc4ccccc4nc32)cc1,0.49676819999674393,13.12963329179238,-0.49676819999674393,160.0,0.25719451459020226,0.25719451459020226,-0.33151663121630603,427.1644395320001,13.12963329179238,0.24745673136834068,406.2960000000002,427.4640000000001,0.0,1.6015148268076769,1405.6669924402445,22.078775022443736,17.408802450540072,17.408802450540072,15.635361590784807,10.117586120943542,10.117586120943542,7.341035911807063,7.341035911807063,5.321634006389013,5.321634006389013,3.683381689943388,3.683381689943388,-4.329999999999999,38220962.92468229,19.622713534516684,8.068617935199983,3.5148213632516225,183.1862663964327,24.771569619813267,28.407774239306633,5.647177220767728,0.0,5.907179729351506,0.0,4.794537184071822,9.967957041894417,0.0,0.0,24.26546827384644,41.96165390246666,0.0,37.495874783974266,13.948551074925216,33.92232188080305,0.0,19.8518452936921,0.0,13.08951281182515,12.84346501843972,83.81398408252362,0.0,5.749511833283905,15.787319034968565,5.817862777835028,5.749511833283905,0.0,27.55203396031481,13.08951281182515,0.0,21.681687586340257,71.34398461730851,0.0,22.197279373616514,0.0,108.2,0.0,4.794537184071822,0.0,12.45193613526408,40.36689675031929,16.829664042597162,0.0,25.50569467383981,53.098036195484234,5.316788604006331,24.855638409909997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.126700938827527,65.03996572783913,0.125,32,3,8,0,0,0,2,3,5,7,2,8,6,0,0,0,5,3.7466000000000017,121.42060000000001,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,20779.31,O=C(CSc1nnnn1-c1ccccc1)Nc1nsc(-c2ccc(Cl)cc2)n1,0.29302399497131504,12.243268853761279,-0.29302399497131504,140.0,0.24133513876686727,0.24133513876686727,-0.24252981439489307,429.02332768400004,12.243268853761279,0.12767045910038344,417.8220000000002,429.9180000000002,0.0,1.3716682508695672,1082.356071507916,19.346724214874865,14.189250121293748,16.578172229167652,13.686673185801062,8.049848977292303,10.186808672088992,5.475693623350952,7.606474747419769,3.5424479496331194,5.477885776866579,2.2750137934823376,3.7200135842635165,-2.8199999999999994,4639552.170204101,18.539001572069647,8.463583758003857,4.353473970528432,172.67451627929424,0.0,5.007623696852765,0.0,17.01195549215871,0.0,0.0,10.111325788078153,0.0,14.039321437508843,5.098681808301038,53.69466018193168,46.22472507672285,10.586084805438322,11.440239881430351,4.794537184071822,46.75083046152831,0.0,29.564773437119616,0.0,5.156436481820707,11.06964221075312,59.619936929895815,0.0,16.258461463233324,5.316788604006331,5.948339280986494,0.0,34.89531145119031,41.224806773217914,4.794537184071822,0.0,0.0,59.7537400979752,5.022633313741326,16.258461463233324,0.0,98.48,0.0,4.794537184071822,0.0,17.60837261708479,15.1866934924148,11.250837766380558,23.294371560957792,16.814537072068404,42.46456947923127,30.19975910598076,11.600939890232516,0.0,8.32532084429377,0.0,0.0,0.0,0.0,0.0,0.0,5.756982090321321,51.362141509829364,0.058823529411764705,28,1,8,0,0,0,2,2,4,9,1,11,6,0,0,0,4,3.565000000000002,108.86269999999998,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1133,21552.69,Cc1cc(-c2nn3c(-c4ccccc4)nnc3s2)c2ccccc2n1,0.2530938403921326,4.792945956160241,-0.2530938403921326,120.0,0.23479163122619637,0.23479163122619637,0.7575774229444866,343.08916641600007,4.792945956160241,0.7575774229444866,330.31100000000015,343.41500000000013,0.0,1.7415081590801846,1206.6764373317517,16.80275414050485,13.417818959859915,14.234315540787641,12.29282633568371,7.938880015615928,8.755376596543654,5.819570959688367,6.775541807657396,4.097513468092331,5.029586089470448,2.9777653925801753,3.8474266367916963,-3.1199999999999988,1412837.4582377323,14.242287958452877,5.458970431336688,2.3004632448503632,147.16622090397618,0.0,5.007623696852765,5.824404497999927,4.960872922772032,0.0,0.0,4.9839785209472085,0.0,9.61407970191666,10.197363616602075,59.86772242562761,19.056471336613843,22.207055192707248,5.516700717616262,0.0,27.200583732787827,0.0,24.79542183946594,0.0,6.923737199690624,0.0,66.35759867946456,0.0,21.958931178246683,0.0,0.0,0.0,11.336785877934737,24.79542183946594,0.0,6.923737199690624,5.693927994848461,60.6636706846161,0.0,37.82272903309977,0.0,55.97,0.0,0.0,0.0,0.0,0.0,43.516657027948234,11.336785877934737,0.0,59.97007164099912,27.3140762744725,5.098681808301038,0.0,1.5398769368858651,0.0,0.0,0.0,0.0,0.0,0.0,1.8193140589569161,47.8074756708239,0.05263157894736842,25,0,5,0,0,0,2,3,5,6,0,6,2,0,0,0,5,4.376420000000002,99.56900000000002,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1134,47639.82,O=C(O)c1cc(-c2ccco2)nc2ccc(Br)cc12,0.47762164102217736,11.374328231292516,-0.47762164102217736,94.0,0.33595755276704453,0.33595755276704453,-0.987679516250944,316.968755216,11.374328231292516,0.2062037037037041,310.062,318.12600000000003,0.0,2.3381687083174234,765.7120544001068,13.405412915006313,9.630340129264253,11.216336668378958,9.147867045540844,5.52447912277762,6.317477392334973,3.998981499589241,4.914657028380931,2.7747658186945725,3.2680174574116125,1.9254720389778608,2.286557299435342,-2.1399999999999992,36046.11192267115,11.922863157563292,4.512098560693943,2.125535800844382,116.37238467459728,9.523678331894054,5.693927994848461,5.760247418874442,0.0,0.0,5.969305287951849,0.0,9.77851570501903,0.0,0.0,15.929943897949348,36.39820241076966,9.85894373029721,17.34331520495231,14.318215515965875,32.802174117982254,0.0,4.9839785209472085,0.0,0.0,0.0,52.69753641393813,0.0,11.454175413722904,0.0,0.0,0.0,15.929943897949348,16.059811203739763,0.0,0.0,10.357988675768818,51.55123585929448,0.0,22.357100345803964,0.0,63.33,5.969305287951849,9.901064578912528,0.0,5.563451491696996,22.357100345803964,4.472719515832414,12.329530064100666,24.26546827384644,6.06636706846161,20.913922418896558,4.417150937053347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077095983455111,38.50586449934913,0.0,19,1,4,0,0,0,1,2,3,3,1,5,2,0,0,0,3,3.9555000000000016,74.10430000000002,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1135,19512.36,COCCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccco1)C2,0.46904370460394884,12.474467548995417,-0.46904370460394884,122.0,0.3546241132782343,0.3546241132782343,-0.46176054526748955,317.126322708,12.474467548995417,0.0003812993797658315,298.189,317.341,0.0,1.8379505942228174,713.6742973351211,16.396976746569035,13.179069653824012,13.179069653824012,11.113392202930191,7.555417698947297,7.555417698947297,5.651039489391608,5.651039489391608,4.159112650926082,4.159112650926082,3.0521504053723105,3.0521504053723105,-2.34,255523.53579782834,15.551687939991696,6.41762640487886,2.9409869516809866,133.3207695457937,18.874855365600652,18.061057378235823,5.783244946364939,0.0,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,0.0,31.040744451236847,30.705904696910395,12.870044960151976,23.479951212797086,11.75255023431679,0.0,4.9839785209472085,0.0,25.683286491704035,20.32356147030337,46.67090352452763,0.0,0.0,0.0,0.0,0.0,0.0,37.06009022556737,15.894547530526108,6.923737199690624,50.202808429196395,22.813048069615622,0.0,0.0,0.0,81.53,5.969305287951849,9.589074368143644,0.0,18.308032957039252,36.26935618860739,11.454175413722904,0.0,20.296697736607214,12.13273413692322,4.9839785209472085,13.890876844653445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414663609583274,50.58533639041672,0.4117647058823529,23,1,6,1,0,1,0,2,2,5,1,6,5,0,0,0,3,2.6320200000000007,81.78870000000003,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1136,40579.98,O=C(Nc1ccc(-n2nncc2-c2ccco2)cc1)c1cc2ccccc2oc1=O,0.46266358767425053,12.590667959919402,-0.46266358767425053,146.0,0.3487186376388385,0.3487186376388385,-0.6865506574841682,398.10150492799994,12.590667959919402,0.0609644636601705,384.2660000000002,398.37800000000016,0.0,1.397008068862285,1399.4003816872773,20.501424753254117,15.480187447820466,15.480187447820466,14.686673185801062,9.081820151083754,9.081820151083754,6.494713954738899,6.494713954738899,4.578703879227278,4.578703879227278,3.12267704248529,3.12267704248529,-4.459999999999998,16121725.09291171,17.62580770642976,7.173161783028783,3.1579067249025643,168.91667986191442,14.151090478113026,16.840399628187697,5.760247418874442,0.0,5.907179729351506,5.625586319077987,4.794537184071822,9.476340119217006,0.0,5.098681808301038,23.412486301039696,48.53093654769288,11.073610489148358,18.147392841935694,13.628839058178517,22.563810360142107,0.0,14.993869839101091,0.0,0.0,5.316788604006331,95.17361931517667,0.0,17.141561688406465,10.94237492308432,5.687386274683562,0.0,0.0,20.901049568452596,0.0,0.0,10.357988675768818,92.81888337850839,0.0,28.110806044513502,0.0,103.16,11.532766048429494,9.589074368143644,0.0,5.563451491696996,28.110806044513502,5.687386274683562,6.06636706846161,65.6727460500902,12.13273413692322,15.628855507962236,8.834301874106695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.262604790942504,60.237395209057496,0.0,30,1,8,0,0,0,2,3,5,7,1,8,4,0,0,0,5,3.886000000000003,109.49820000000003,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,14821.67,C=CCn1c(COc2cccc(C)c2)nnc1SCC(=O)NC(=O)NCc1ccco1,0.48560033969371946,12.088203382446848,-0.48560033969371946,162.0,0.3213342862724031,0.3213342862724031,-0.5955537620391855,441.14707521599996,12.088203382446848,0.002167950896305726,418.32900000000024,441.5130000000002,0.0,1.5093877616371352,1032.3319248035607,22.053830996061407,17.037218298268936,17.853714879196662,15.046045193307766,9.501747362369775,10.487345922023263,6.50215692348687,7.444655564346608,4.051190151111986,5.017951501535596,2.6155711373558774,3.382240536678579,-3.53,12239994.02831102,22.161863229231635,11.022435812005911,6.7464583036884935,183.42110205317013,14.470802494859726,18.116641216671265,10.980840979820634,5.907179729351506,0.0,6.031114512338072,14.678425435869507,4.794537184071822,0.0,16.776299300200574,29.970639193148216,36.75265696523406,6.544756405912575,18.56077300829842,18.743088258997037,23.700179191080693,0.0,25.39804047240609,0.0,31.776568457849397,5.752853606746789,72.46442460541246,0.0,5.749511833283905,15.37044016181271,4.794537184071822,5.749511833283905,11.761884949391115,32.4556111128298,24.490931960409892,6.923737199690624,17.148103408571366,64.88990861571514,0.0,0.0,0.0,111.27999999999999,11.938294241689578,9.589074368143644,0.0,18.90449197717228,23.28584480460765,11.3129633249809,18.025047945030174,18.208754243757102,35.75630512132842,27.409876508213234,9.154013890853395,0.0,1.1733457997396486,0.0,0.0,0.0,0.0,0.0,0.0,6.935892317568108,66.39076188269226,0.23809523809523808,31,2,9,0,0,0,1,2,3,8,2,10,10,0,0,0,3,3.062620000000001,115.54040000000003,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1138,385.0,C=Cc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,0.5079411735077078,13.483126462782849,-0.5079411735077078,104.0,0.16497382064962815,0.16497382064962815,-0.6942072940287225,281.085206844,13.483126462782849,0.14891469407883573,269.19,281.286,0.0,2.257218576561591,858.7781896810577,14.982763184195939,11.045514194212657,11.045514194212657,10.07971869811898,6.333750865178002,6.333750865178002,4.668490070003047,4.668490070003047,3.287625345459804,3.287625345459804,2.2228186679904507,2.2228186679904507,-2.88,69723.45304222647,13.119272753143168,4.903700082362009,2.314734212478615,120.18409394216994,10.213054789681411,5.749511833283905,11.5667326743298,0.0,0.0,0.0,0.0,9.374393568622029,0.0,0.0,12.654955790432378,48.02802097092827,10.949675706161791,11.210628712464722,14.603469837356231,16.97894503891494,0.0,4.9839785209472085,0.0,0.0,0.0,60.42417749557265,0.0,22.756403153113265,0.0,4.39041504767482,11.49902366656781,0.0,15.19703331062862,0.0,5.817220841045895,5.563451491696996,49.04350516282977,0.0,28.236324525460397,0.0,53.35000000000001,11.5667326743298,14.603469837356231,0.0,5.749511833283905,16.77408020416172,10.949675706161791,12.13273413692322,36.407855449141934,0.0,11.562914204545706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.483126462782849,41.85020687055048,0.0,21,2,3,0,0,0,2,1,3,3,2,4,2,0,0,0,3,4.095100000000001,80.55760000000001,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1139,0.7,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2CCCN2CCCCC2)cc1,0.5079666337638449,9.825541392788,-0.5079666337638449,144.0,0.13314503179892573,0.13314503179892573,0.08460766250944807,385.17116472400005,9.825541392788,0.08460766250944807,358.3130000000001,385.5290000000003,0.0,1.4842207953695328,758.6532488446306,18.639617433688315,15.511144039626618,16.327640620554345,13.186673185801062,9.86520753995588,10.744860351210775,7.4618542151131395,8.645250668507527,5.43053377195538,6.833163880872546,3.979853796620655,5.311161268065275,-1.85,2050077.0198204003,18.51038540046503,8.444143264680983,4.528697580286833,164.71121259193612,19.84982747433194,23.35250188760002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.761884949391115,18.55355575984923,81.21284254344683,0.0,10.14542150549995,14.94991774348146,11.761884949391115,0.0,4.899909730850478,0.0,48.353496007878306,19.634269217737724,48.02802097092827,0.0,17.248535499851716,4.736862953800049,0.0,17.248535499851716,11.761884949391115,40.851200126017915,0.0,0.0,42.91749763630922,47.360052954749044,0.0,0.0,0.0,52.93,0.0,10.213054789681411,0.0,22.852928084298284,0.0,35.59484645226327,32.35197768060318,36.027353223237554,18.19910120538483,4.899909730850478,4.736862953800049,0.0,1.7440080414882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.58932529184512,0.45454545454545453,27,2,4,0,2,2,2,0,2,5,2,5,5,0,1,1,4,4.958300000000005,108.75260000000004,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
